"married","educ","female","retired","netwealth","age","riskyasset","netinc"
1,0,1,0,9,70,0,0
1,0,0,1,230.13264465332,68,0,27.75
1,0,0,1,462,76,0,27.1000003814697
1,1,0,1,767.951171875,85,0,59.5999984741211
1,0,0,1,118.862312316895,70,0,30.7999992370605
0,0,1,1,102.911201477051,82,0,10.1000003814697
1,0,0,1,137.685409545898,78,0,26.5
0,0,1,1,141.450561523438,65,0,14.3999996185303
1,0,0,1,929.321228027344,80,0,18.1499996185303
1,0,0,1,2.5,66,0,30.5
0,0,1,1,297.750305175781,71,0,32.2999992370605
0,0,0,1,75,86,0,7.3439998626709
1,0,1,0,908,56,0,3.59999990463257
0,1,1,1,157.971252441406,64,0,24.2999992370605
1,0,0,1,94,73,0,16.8999996185303
1,0,0,1,18,75,0,18.8500003814697
0,0,1,0,100.300003051758,77,NA,16.2999992370605
0,0,1,1,82.1999969482422,86,0,11.3999996185303
0,0,1,1,10.5,74,0,11
1,0,0,1,156.276458740234,78,0,19.2000007629395
1,0,0,1,127,68,0,13.4759998321533
0,0,1,1,2.63826298713684,88,0,11.6800003051758
0,0,1,1,425,61,58.8235321044922,24.2999992370605
1,0,0,1,59.4781188964844,95,0,14.1000003814697
0,0,1,1,8,81,NA,10.8999996185303
1,1,0,0,626,62,53.8461570739746,67.5
0,0,1,1,322,76,0,24.5400009155273
1,0,1,1,480,63,0,14.8999996185303
1,0,0,1,149,85,0,13.25
1,0,0,1,116.564712524414,82,0,17.6509990692139
0,1,1,1,788.900024414062,77,53.6912727355957,38.5999984741211
0,0,1,1,147,72,0,16.5
1,0,0,1,18.3142871856689,75,0,15
1,0,0,1,153,70,0,10.1000003814697
1,0,1,0,507.857360839844,61,0,12
0,0,1,1,653.268249511719,59,0,32.5200004577637
1,1,0,0,465.44140625,60,0,37.2000007629395
1,0,0,1,376.861846923828,71,0,21.6000003814697
0,0,0,1,83,88,0,13.0679998397827
1,1,0,0,581.299987792969,57,0,29.2800006866455
1,0,0,0,6,64,0,16
1,0,0,1,724.527099609375,75,0,24.9500007629395
0,0,1,0,50.5,58,NA,3.59999990463257
0,0,1,1,250.092742919922,72,0,16.2999992370605
1,0,0,1,9,71,0,22.4400005340576
1,0,0,1,447,60,0,28.7000007629395
0,1,0,0,420,63,0,39
1,0,1,0,327.076416015625,55,0,23.2000007629395
1,0,1,0,164.914001464844,59,0,18.3999996185303
1,0,0,1,138.933013916016,76,0,15.2609996795654
1,0,0,1,161,63,28.7234039306641,23.2999992370605
1,0,0,1,248.5,74,0,16.3999996185303
1,1,0,1,12.3385105133057,90,0,22.4500007629395
1,0,0,1,603.571166992188,85,0,21.8799991607666
0,0,1,1,79.1169662475586,76,0,17.3999996185303
1,0,0,0,56,55,NA,11.8000001907349
0,0,1,1,210.666839599609,80,0,24.2000007629395
0,0,1,1,74.6999969482422,83,NA,12.3999996185303
1,0,0,0,360,68,0,15
1,0,1,0,91,55,NA,5.40000009536743
1,0,0,1,251.736923217773,64,0,23.2999992370605
1,0,0,0,948.549987792969,62,0,40
0,0,0,1,223.5,60,0,30.6000003814697
1,0,0,1,202.600006103516,68,0,24
1,0,1,0,0.5,59,0,0
1,0,0,1,971,61,0,57
0,0,0,1,99,79,0,24.75
0,0,1,1,0,78,NA,23
1,0,1,0,0,65,NA,-8.5
1,0,0,1,874,71,0,25.7199993133545
0,0,1,1,6.55499982833862,82,0,11.1540002822876
1,0,0,1,306,67,0,32.4000015258789
0,0,0,1,304,84,0,13
1,0,0,1,156.824478149414,69,0,14.1000003814697
1,0,1,1,187.305618286133,64,0,19.7000007629395
1,0,0,1,225.131622314453,68,83.9051361083984,32.3899993896484
0,0,1,1,159.560745239258,81,0,15.3000001907349
0,0,1,0,371,58,0,15.6000003814697
1,0,1,1,232.074066162109,65,0,22.6000003814697
0,0,1,1,105.735946655273,89,0,14
1,0,0,1,265.109985351562,64,0,19.2000007629395
0,0,1,0,250,55,0,24
1,0,0,1,387,74,0,14.3500003814697
1,0,0,1,162.692611694336,90,0,28.2000007629395
1,0,0,1,169.5,81,0,16.5
0,0,1,0,322.208801269531,55,0,28
0,0,1,1,215,73,0,40.189998626709
0,0,1,1,225.123260498047,67,0,25.2000007629395
0,0,0,1,144.978652954102,78,0,15.8500003814697
0,0,0,1,91.5,75,0,13.460000038147
1,0,1,0,52.7667274475098,61,0,0
1,0,0,1,815,75,0,17.2000007629395
1,0,0,1,151.100006103516,79,0,15.5500001907349
1,0,1,1,316,83,0,25.9500007629395
0,0,1,1,139.291931152344,75,0,13.5
1,0,0,1,343.566131591797,62,76.5270080566406,17.7000007629395
1,0,1,1,56,67,0,9.10000038146973
1,0,0,1,129.127868652344,75,0,23
0,0,1,1,1,73,NA,7.84999990463257
1,0,0,1,190,71,0,27.6000003814697
0,0,1,1,250.5,74,NA,12.3999996185303
0,0,1,0,106.199996948242,65,0,18.3500003814697
1,0,0,1,144.678665161133,72,0,20.8500003814697
0,0,1,1,147.838394165039,79,0,25.5
0,0,1,0,32,63,0,7.80000019073486
1,0,0,1,163.33805847168,83,0,21.7350006103516
0,0,1,1,2,73,NA,10.789999961853
1,0,1,0,0,57,NA,NA
0,0,1,1,103.605041503906,74,0,19.0499992370605
1,0,1,1,183.523376464844,74,0,17.9599990844727
1,0,0,1,568.1728515625,61,0,14.7399997711182
0,0,1,1,136.142990112305,69,0,13.8999996185303
1,0,0,1,650,71,0,27.2000007629395
1,0,0,1,89,59,NA,17.2000007629395
1,0,0,1,725.599975585938,73,0,33.1300010681152
1,0,0,1,115.799026489258,69,0,18.25
0,1,1,1,722.835876464844,89,51.8335990905762,49.7000007629395
1,0,0,1,91,67,0,15.3299999237061
1,0,0,1,151.5,64,NA,30.8600006103516
1,1,1,1,259,71,0,28
0,0,1,1,1.79999995231628,59,0,15.6000003814697
1,0,1,0,91.0399398803711,69,0,4.80000019073486
1,0,0,1,2,75,0,9.60000038146973
1,1,0,0,900.112976074219,76,0,76.4000015258789
1,0,0,1,160,69,0,22.8500003814697
0,0,1,1,17,93,0,15.6000003814697
1,0,1,1,326.399993896484,72,0,18.7399997711182
0,0,1,0,1.20000004768372,64,0,8.39900016784668
0,1,1,1,307,75,0,26.1499996185303
0,0,1,1,80.5,92,NA,16.2229995727539
0,0,1,1,60.5,83,NA,11.6990003585815
0,0,0,0,83.6999969482422,59,NA,20.1000003814697
0,0,1,1,123,88,0,12.6999998092651
1,0,0,0,493.139282226562,58,0,18.2000007629395
0,0,0,1,22.7654685974121,67,0,8.87800025939941
0,0,1,1,5,76,0,10.3999996185303
0,0,0,1,89.0275726318359,96,0,16.4899997711182
0,0,1,1,56.5,70,0,20.7999992370605
1,0,0,0,385.31787109375,57,0,24.6000003814697
0,0,1,1,2.68375515937805,71,0,12.4670000076294
0,0,1,1,1,76,NA,14.3000001907349
1,1,0,1,742.13427734375,73,38.1525421142578,35.4000015258789
0,0,1,1,256.5,87,0,25.2000007629395
1,0,0,0,150,59,0,32.7999992370605
1,0,0,1,523,85,0,46.75
1,0,0,1,93,91,0,16.6000003814697
1,0,1,0,405.100006103516,61,NA,9.60000038146973
0,0,0,1,164.148956298828,81,0,18.8999996185303
0,0,0,1,16.497371673584,77,0,16.8999996185303
1,0,0,1,152.402145385742,81,0,21.7999992370605
0,0,1,1,0,79,NA,11.0500001907349
0,0,1,1,90.0999984741211,91,NA,18.6000003814697
1,0,1,0,4.11393594741821,74,0,0
0,0,1,1,32.8959617614746,70,0,15.1099996566772
0,0,0,1,131.100006103516,65,0,15.8500003814697
1,0,1,0,390.600006103516,63,0,9.60000038146973
1,1,0,0,410.947326660156,55,32.1223297119141,26.6000003814697
1,0,1,1,260.241943359375,71,0,7.69999980926514
0,0,1,1,215.924072265625,82,0,21.6000003814697
1,1,0,0,423,60,75.2688140869141,66
1,0,0,1,48,86,0,16.3999996185303
0,0,1,1,339,66,0,28
0,0,0,1,102.5,88,NA,11.2600002288818
0,0,1,1,3.59999990463257,68,0,16.1200008392334
0,0,1,1,71.4000015258789,70,NA,14.2799997329712
0,0,0,1,200,81,NA,19.7000007629395
1,0,1,0,1,70,NA,6
1,0,0,1,187.170822143555,81,0,20.3999996185303
0,0,1,1,98.2480926513672,75,0,12.2849998474121
0,0,1,1,0,60,NA,3.50999999046326
0,0,1,1,349,72,0,20.3999996185303
1,0,0,1,447,67,39.6039619445801,24.5499992370605
1,0,1,1,210,81,0,14.3719997406006
0,0,0,1,110,76,0,19.75
0,0,1,1,191.204849243164,83,0,24.1000003814697
1,0,0,1,287.28125,78,0,23.2000007629395
1,0,0,1,3,84,NA,14.3900003433228
1,0,1,1,195,63,0,21.8500003814697
1,0,1,1,249.704940795898,72,0,20.173999786377
0,0,1,1,355,72,0,17.8999996185303
1,0,0,1,401.5,77,NA,17.051118850708
0,1,1,1,0,83,NA,23.6399993896484
0,0,1,0,121.783050537109,67,0,17.6000003814697
1,0,0,1,31.2492504119873,62,0,12.1499996185303
1,0,0,0,140.100006103516,66,NA,4.80000019073486
1,1,1,1,641.5,64,0,28
1,0,0,1,510.700012207031,64,0,33.5999984741211
0,0,0,1,353.052398681641,76,0,26.2000007629395
1,0,0,1,216.286849975586,67,0,19.5499992370605
0,0,0,1,202,74,0,20.2999992370605
1,1,0,0,4.12147951126099,65,0,3.59999990463257
1,0,0,1,326.339233398438,67,0,26.7000007629395
0,1,0,1,1375,78,19.80198097229,87.5
0,0,1,1,537.5,72,0,34.0499992370605
1,0,1,0,4.5527982711792,64,0,0
1,0,1,1,256.361755371094,67,0,19.8400001525879
1,0,0,0,104,58,0,23.7999992370605
1,0,0,0,87,61,0,35.4000015258789
1,0,0,0,569.317321777344,65,0,29.7000007629395
1,0,0,1,334.299987792969,59,73.3944931030273,26.0100002288818
0,0,1,1,424.5,75,0,13.2799997329712
0,0,1,1,2,68,NA,7.80000019073486
0,0,0,1,917,75,0,27.8999996185303
1,0,0,0,522,59,NA,19.7000007629395
1,0,0,1,122.5,64,0,22.9099998474121
0,0,1,1,2.90000009536743,83,0,7.73999977111816
0,0,1,1,9.758544921875,70,0,12.2799997329712
1,0,0,1,1,68,NA,9.80200004577637
0,1,0,1,122.352920532227,69,0,21.7000007629395
1,0,1,0,10.7883396148682,63,0,0
1,0,0,0,150.5,58,NA,17.3700008392334
1,0,0,0,1202,84,NA,108.400001525879
1,0,1,1,21.0499992370605,79,0,7.65000009536743
1,0,0,1,246,64,0,27.8999996185303
0,0,0,1,0,79,NA,14.3000001907349
0,0,0,0,103,57,0,15.6000003814697
0,0,1,1,125,81,NA,13.5050001144409
0,0,1,1,167.720352172852,87,0,23.69700050354
0,0,1,1,239,80,0,19.1000003814697
0,0,0,1,123,67,0,24.2999992370605
0,0,0,0,68.4000015258789,56,0,5.34999990463257
0,0,0,1,284.5,72,NA,22
1,0,0,1,900,71,4.44444465637207,38.8414573669434
0,0,0,1,2343.96020507812,85,0,64.9000015258789
1,0,0,1,410.799987792969,70,0,22.3400001525879
1,0,0,0,-9.82027339935303,71,NA,8.89999961853027
1,0,1,0,103.075988769531,64,0,16.6000003814697
1,0,1,1,6,71,NA,7.01999998092651
1,0,0,1,7.62303113937378,70,0,8.31999969482422
1,0,0,1,842,65,13.3663368225098,63
1,1,0,0,42.2999992370605,62,NA,23.7999992370605
0,0,1,1,80,80,NA,12.6999998092651
1,0,0,0,433.5,59,14.2857151031494,33.7999992370605
0,0,1,1,44.7000007629395,68,0,16.7999992370605
0,0,0,1,17.8368015289307,74,0,22.3500003814697
1,0,0,1,174.238372802734,80,0,20.3999996185303
1,0,0,1,346.208435058594,72,0,19.4500007629395
0,0,1,1,150.100006103516,90,NA,12.1999998092651
1,0,1,1,44.008861541748,71,0,11.3000001907349
1,1,0,1,367,73,36.3636360168457,30.5
1,0,0,1,120,87,NA,14.3999996185303
1,0,0,1,204.037200927734,78,0,22.9500007629395
0,0,1,1,311.868286132812,65,0,21.6000003814697
1,0,0,1,118.5,73,0,19.2000007629395
0,0,1,1,231.600006103516,62,0,19.7000007629395
0,0,1,0,146,58,0,7.09999990463257
1,0,0,0,269.5,58,0,27
0,0,0,1,100.050003051758,77,NA,20.4300003051758
0,0,1,1,266.645660400391,59,0,14.1099996566772
1,0,0,0,6.07999992370605,59,NA,20.2999992370605
1,0,0,0,0.899999976158142,57,0,26.8999996185303
1,0,1,0,66.6003875732422,62,0,24.2000007629395
0,0,1,0,100,59,NA,8.77000045776367
1,0,1,0,0.5,58,NA,0
1,0,1,0,6,70,0,6
0,1,1,1,1550.00402832031,70,79.781494140625,52
1,0,1,0,169.712982177734,81,0,5.40000009536743
0,0,1,0,39.5449371337891,58,0,7
0,0,1,1,90,69,0,20.6000003814697
0,0,1,1,141.978958129883,77,0,19.5
1,1,0,0,128.778167724609,60,NA,29
1,0,0,1,319.5,63,10.8695650100708,39
1,0,0,1,153,71,0,17.2000007629395
0,0,1,1,135.5,87,0,12.6999998092651
1,1,0,1,520.46923828125,74,0,37.7999992370605
0,0,0,1,160.795623779297,87,0,21.7000007629395
1,0,1,1,254,68,0,20.3999996185303
1,0,0,0,99.2861557006836,58,0,24.7999992370605
1,0,0,1,5.2482967376709,63,0,13
1,0,0,1,0.519539594650269,76,0,13.6000003814697
1,0,0,0,327,57,0,20.3478260040283
0,0,0,0,318.34521484375,60,84.2756805419922,30.6499996185303
0,0,1,1,301,72,NA,14.1099996566772
0,0,1,1,165,66,0,19.1000003814697
1,0,0,1,244.600006103516,63,0,14.6000003814697
0,0,1,1,96,80,0,11.1099996566772
0,0,0,1,199.556488037109,83,0,23.4200000762939
1,0,1,1,129.120101928711,69,0,13.3999996185303
0,0,1,1,1.5,72,0,10.789999961853
0,0,1,1,207,84,0,16.2999992370605
0,0,1,1,631,70,43.9024391174316,25.7999992370605
1,0,1,1,400.5,73,NA,14.4499998092651
1,1,0,0,1990,56,0,90.5999984741211
1,0,1,1,0.200000002980232,63,NA,3.90000009536743
1,0,0,1,151,81,NA,29.6000003814697
1,1,0,0,515.030395507812,64,0,31.5
1,0,1,1,350.5,65,0,22.2999992370605
0,0,1,1,75.7987442016602,81,0,14.1000003814697
1,0,0,1,111.585487365723,75,0,21.8899993896484
1,0,0,0,269,59,0,27.75
1,0,0,1,212.5,96,0,32.5999984741211
1,0,0,0,18.766092300415,61,0,14.1999998092651
0,1,0,1,497.200012207031,69,0,113.300003051758
1,1,0,0,930.91064453125,69,63.070369720459,50.5
1,0,0,0,302.972290039062,58,0,29.8799991607666
0,0,1,1,-1.6464980840683,66,0,5.49599981307983
1,0,0,1,144,67,0,19.7000007629395
1,0,1,0,542.400024414062,58,0,27.2000007629395
0,0,1,1,227,69,0,16.1900005340576
0,0,1,1,151,77,0,11.3999996185303
1,0,0,1,127.600303649902,61,0,25
1,0,0,1,191.600006103516,62,NA,22.4309997558594
1,0,0,1,-1.23055243492126,58,NA,16.8999996185303
0,0,1,1,181.040222167969,72,0,20.2110004425049
1,0,0,1,95.0455322265625,72,0,19.2000007629395
1,0,1,0,0.5,66,NA,NA
0,0,1,1,203,81,0,21.6000003814697
0,0,1,1,0,85,NA,7.80000019073486
1,0,0,1,205.715148925781,80,0,15.4799995422363
1,0,0,1,525,75,0,23.5
0,0,1,1,39,70,0,21.7000007629395
1,0,0,1,34,83,0,35.5999984741211
0,1,0,0,-5,65,NA,50
0,0,1,1,225,71,0,24.2999992370605
0,0,1,1,390,77,0,25.3999996185303
0,0,1,1,382.457427978516,83,0,28.8500003814697
0,0,1,1,115.394165039062,74,0,13.9499998092651
1,0,0,1,192.899993896484,70,0,18.1200008392334
0,1,1,1,171,64,0,26.8999996185303
1,0,0,1,155,65,0,30.7999992370605
1,0,0,1,278.360687255859,76,0,34.0999984741211
0,0,1,1,207.66162109375,83,0,19
0,0,0,1,208,77,0,23.3959999084473
1,0,0,1,566.359069824219,78,14.7339210510254,53.3199996948242
0,0,0,0,49.2999992370605,58,0,1.5
1,0,0,1,183,74,NA,16.3999996185303
1,0,1,1,179.581451416016,62,0,14.6669998168945
1,0,0,1,274,73,0,21.75
0,0,1,1,1.5,69,0,5.40000009536743
1,0,0,1,363.649993896484,75,0,23.9050006866455
1,0,0,1,160.363571166992,76,0,18.1399993896484
1,0,1,0,352.4482421875,65,0,10.3999996185303
0,0,1,1,250.199996948242,69,NA,13.3500003814697
0,0,1,1,352,77,NA,21.7999992370605
1,0,1,0,104.557678222656,72,0,7.19999980926514
0,0,0,0,171.069519042969,59,0,20
1,0,1,0,4.73815965652466,76,0,0
1,0,0,0,274.463836669922,82,0,27.2999992370605
1,0,0,0,111.5,59,0,13.5
0,0,1,0,203,62,NA,15.8000001907349
0,0,1,1,470.190002441406,69,78.872688293457,26.6299991607666
1,0,0,1,108,64,0,23.75
1,0,0,1,456,79,0,51.2999992370605
1,0,0,1,55.0999984741211,69,0,14.8400001525879
1,0,0,1,279.829986572266,74,8.69565200805664,36.2999992370605
0,0,1,1,10,67,0,16.8999996185303
1,0,0,1,580.180053710938,73,47.0432205200195,30.4599990844727
1,0,0,1,7,82,0,12.9219999313354
1,0,0,0,111.800003051758,59,0,33.4000015258789
1,1,1,1,300.930480957031,60,0,14.6499996185303
0,0,0,1,77.0888061523438,78,0,14.5699996948242
0,0,1,1,108.853240966797,87,0,23.5400009155273
1,0,0,1,218,86,0,23.9500007629395
0,0,1,1,57,98,0,13.0900001525879
1,0,0,1,666,60,88.2352981567383,48.4000015258789
1,0,0,1,180.5,87,0,31.0599994659424
1,0,1,1,331.638610839844,66,0,15.8050003051758
0,0,1,1,54,93,0,14.5500001907349
0,0,0,1,147.5,74,0,18.5389995574951
0,0,1,1,122.5,75,0,15.1000003814697
1,0,0,0,141.741760253906,61,0,31.8999996185303
1,0,0,0,143.88623046875,59,0,25.7999992370605
0,0,1,1,110.144226074219,56,0,12.3900003433228
0,0,1,1,29.1032581329346,79,0,7.69600009918213
1,0,0,1,157.300003051758,66,0,13.8500003814697
0,0,1,1,455.399993896484,66,18.1818180084229,96.9000015258789
0,0,1,1,134.641235351562,90,0,19.7000007629395
0,0,0,1,-9.20952224731445,61,0,19.1000003814697
1,0,0,1,289.299987792969,76,0,26.3400001525879
0,0,0,1,142.369995117188,59,0,24.2000007629395
0,0,1,1,215.807586669922,86,0,16.9500007629395
1,0,0,0,337.783721923828,57,0,27.5
1,1,1,1,720,63,37.5,34.5
1,0,0,1,95,74,0,11.3999996185303
1,0,0,0,637,60,0,55.5999984741211
1,0,0,1,166,80,0,24.8500003814697
1,0,0,1,155,79,0,16.2999992370605
1,0,0,1,521.629760742188,81,0,37
0,0,0,1,425.599487304688,70,59.1082916259766,52.5
1,0,0,1,4.80000019073486,69,0,14.9119997024536
0,0,0,1,2.5,67,0,16.5499992370605
0,0,1,1,237.283279418945,70,65.5455627441406,22.0200004577637
0,0,1,1,201.696350097656,74,0,11.8800001144409
1,0,0,1,1,76,NA,13
1,0,1,1,223.939559936523,75,0,25
1,0,0,1,9.19243240356445,77,0,23.3500003814697
0,0,1,1,310,82,0,25.1399993896484
1,0,0,1,161.628463745117,82,0,16.7000007629395
1,0,0,0,433.200012207031,55,0,40.6370010375977
1,0,0,0,130,58,0,25
0,0,1,1,130.5,65,NA,20.6000003814697
0,0,0,0,107.400001525879,66,0,19.2169990539551
1,0,0,1,25.7999992370605,60,0,28.9200000762939
0,0,1,1,417.516418457031,61,91.4114151000977,36.2400016784668
0,1,1,0,170.102783203125,60,0,21.2000007629395
0,0,1,1,156.195831298828,77,0,18.0599994659424
0,0,1,1,150,89,NA,14.2200002670288
0,0,0,0,169,62,0,24
0,0,1,1,9.2855281829834,94,0,14.6499996185303
1,0,0,1,98,77,0,17.7999992370605
1,0,0,0,537,56,0,24.3999996185303
0,0,1,1,100.987152099609,83,0,10.8000001907349
0,0,1,1,602.5,72,0,25.2000007629395
1,0,1,1,501,92,NA,22.7000007629395
0,0,1,1,2.09999990463257,87,0,10.8999996185303
1,0,0,1,215.314590454102,77,0,18.7999992370605
1,0,0,1,389.5,61,0,26.3999996185303
0,0,1,1,206.696502685547,59,0,14.8000001907349
1,0,1,0,265,76,0,14.3999996185303
1,0,1,1,410,72,0,18.2000007629395
0,0,1,1,80.0999984741211,85,NA,12.1999998092651
0,1,1,1,558,82,0,31.3500003814697
1,0,0,1,101,83,NA,14.0900001525879
1,0,1,0,977.382507324219,68,0,16.6000003814697
0,0,1,1,72.6999969482422,88,0,14.3640003204346
1,0,0,0,970.457580566406,60,0,30
0,0,0,1,4.89093542098999,70,0,17.5370006561279
0,0,0,1,52.3022689819336,81,0,15.5
1,0,0,0,409.5,63,0,31.8999996185303
0,0,1,1,201,87,NA,9.10000038146973
0,0,1,1,152,79,NA,13.3999996185303
1,0,0,1,490.861907958984,81,0,23.7000007629395
1,0,0,0,-2.4482843875885,57,0,9
0,0,1,1,87.8000030517578,79,0,15.3000001907349
1,0,1,1,430.5,77,17.898832321167,13.9899997711182
1,0,0,0,198.012359619141,58,0,27.2000007629395
1,0,0,1,264,77,0,25.2999992370605
0,0,1,0,281.822937011719,63,0,29.3999996185303
0,0,1,1,7.5,79,0,19.2600002288818
0,0,1,1,9.66620254516602,92,0,21.5
1,0,0,1,141.899993896484,78,NA,13.8000001907349
0,0,1,1,286.440002441406,70,0,27.6399993896484
0,0,0,0,103.944786071777,55,0,9.60000038146973
0,0,0,1,578.798828125,75,0,14.1499996185303
1,0,0,1,335.415588378906,77,0,31
1,0,0,1,-6,70,NA,19.5
0,0,1,1,142.50910949707,74,0,15.6000003814697
0,0,1,1,152.165557861328,78,0,14.7399997711182
1,0,0,0,0.5,55,NA,9.60000038146973
1,1,0,0,334.106384277344,70,0,55.4000015258789
0,0,1,1,252.414138793945,79,0,17.8169994354248
1,0,0,1,278.088073730469,64,0,21.7900009155273
0,0,1,1,411.070617675781,81,0,24.2099990844727
0,0,1,0,168,61,0,31
1,0,0,1,203.742202758789,67,0,21.6000003814697
0,0,0,0,71.515625,56,0,28.7999992370605
0,0,1,1,102,76,0,14.4799995422363
0,0,0,1,9,73,0,12.3500003814697
0,0,1,0,162,60,NA,3
1,0,0,1,308.203399658203,72,33.8843841552734,32.2599983215332
1,0,1,1,195.127716064453,77,0,10.2600002288818
0,0,1,1,-1.62367689609528,79,0,8.0600004196167
1,0,1,0,138.328186035156,57,0,7.19999980926514
1,0,0,0,409.762237548828,57,0,28.3999996185303
1,1,0,1,434.5,76,7.69230794906616,32.7999992370605
1,0,0,1,42.185230255127,69,0,28
1,1,0,1,438.119232177734,74,0,22.6499996185303
0,0,0,1,3,88,0,13.7279996871948
0,0,1,1,168.474075317383,77,0,13.4099998474121
1,0,0,0,181.5,57,0,22.8600006103516
1,0,0,1,244.224761962891,72,0,25.3500003814697
1,0,0,0,243.615264892578,76,0,31.8199996948242
1,0,0,0,204,62,0,36.2000007629395
0,0,1,1,165,67,0,17.6049995422363
1,0,0,0,165.043075561523,61,0,36.0999984741211
0,0,1,1,64.6918182373047,87,0,18.8400001525879
1,0,0,0,1669.5,64,19.0995903015137,52.8040008544922
1,0,0,1,218,64,0,25.5
1,0,0,1,243,72,41.6666641235352,20.8999996185303
1,0,0,1,717.5,74,0,24.0499992370605
1,0,1,0,269.200012207031,60,0,7.19999980926514
1,0,1,1,2.5,70,NA,5.19999980926514
0,0,1,1,212.399993896484,89,0,21.6000003814697
0,0,1,1,133.504669189453,72,0,17.7999992370605
1,0,0,1,4.19999980926514,67,0,14.1700000762939
0,0,1,1,116.717658996582,76,0,25.3700008392334
1,1,0,1,279.043334960938,69,0,32.0900001525879
1,0,0,1,107.944244384766,77,0,22.3500003814697
0,0,1,1,1.5,78,NA,9.75
1,0,0,0,121.40299987793,64,0,27.3999996185303
1,0,0,1,210.822738647461,91,0,24
1,0,1,0,41,78,0,0
0,0,0,1,43.5,69,0,13
1,0,1,0,121.51668548584,59,0,16.2000007629395
0,0,1,1,75.5,89,NA,14
0,0,1,1,4.36295795440674,72,0,14.0649995803833
0,0,0,1,107,71,0,12.4700002670288
1,0,0,1,774,85,56.6572265625,31.9060001373291
0,0,1,1,391.399993896484,83,0,24
0,0,1,1,356.252044677734,74,0,11.8900003433228
1,0,0,1,203.819717407227,55,0,22.8999996185303
1,0,1,0,103.568428039551,63,0,5.40000009536743
1,0,0,0,-4.65000009536743,55,0,16.75
1,0,1,0,339.959991455078,59,0,6.23999977111816
1,0,1,0,266.07958984375,57,0,27.7199993133545
1,0,0,1,153,67,0,12.7889995574951
1,0,0,1,57.916561126709,73,0,14.3000001907349
1,0,0,0,351,56,NA,23.6000003814697
0,0,1,1,181.100006103516,79,0,12.6000003814697
0,0,0,1,142.699996948242,72,0,4.30000019073486
1,0,0,1,225.5,68,21.2765960693359,27.1900005340576
0,0,0,1,47.0999984741211,91,0,9
0,0,1,1,142,64,0,17.7999992370605
1,0,0,0,182.800003051758,59,0,20.1599998474121
0,0,1,0,1.19788408279419,57,0,16.5090007781982
1,0,0,1,165,67,0,18.9899997711182
0,0,1,1,156,77,0,11.8400001525879
0,0,1,1,179,86,0,22.5100002288818
1,0,0,1,513.235229492188,70,41.9088096618652,49.4000015258789
1,0,1,0,280.846252441406,58,0,10.8000001907349
1,1,0,1,2520,90,97.4025955200195,97.5999984741211
1,0,0,1,44.5999984741211,83,0,20.2999992370605
0,0,1,1,8.19999980926514,79,75,8.38500022888184
1,0,0,1,622,72,0,27.7999992370605
0,0,1,0,161,77,NA,14.5500001907349
0,0,0,1,131.600006103516,71,0,14.6000003814697
0,0,1,1,267,74,0,13.539999961853
1,0,0,1,32.7019119262695,70,0,14.0159997940063
0,0,1,1,130.100006103516,80,NA,10.1000003814697
0,0,1,1,192,76,0,21.6000003814697
1,0,1,0,154,74,0,4.19999980926514
1,0,0,1,303,66,0,25.1919994354248
1,1,0,0,185.414672851562,57,0,30.6000003814697
0,0,1,1,109.821464538574,80,0,17.7999992370605
1,0,0,0,230.5,57,0,23.25
1,0,1,1,279,66,0,21.3999996185303
1,0,0,1,484.600006103516,67,0,63.890998840332
0,0,1,1,5.8910083770752,61,0,2.27999997138977
0,0,1,0,142,57,NA,23.3999996185303
0,0,1,1,28.25,66,NA,12.1909999847412
1,0,0,1,190.001007080078,77,0,20.3999996185303
0,0,1,1,1,90,NA,9.34000015258789
1,0,1,0,48,56,NA,4.80000019073486
1,0,0,1,154.5,78,0,22.3500003814697
1,0,0,0,330.686950683594,56,42.4406547546387,30.7999992370605
0,0,0,1,153.428192138672,76,0,25.7999992370605
0,0,1,1,264,59,0,13.6199998855591
0,0,1,1,115.002197265625,75,0,19.2000007629395
0,0,1,1,40,64,NA,10.8500003814697
1,0,0,0,2.15000009536743,55,0,27.6000003814697
0,0,1,1,172.699996948242,76,0,20.7700004577637
0,0,1,1,50.1500015258789,63,NA,8.84500026702881
0,0,1,1,500,71,NA,13.8909997940063
1,0,0,1,127.700889587402,82,0,25.2000007629395
1,0,0,1,252,58,NA,35.4000015258789
0,0,1,1,11.8253479003906,88,0,13.9499998092651
1,0,0,1,-0.0484428554773331,72,0,16.1459999084473
0,0,1,1,-2,65,NA,6.5
1,0,0,1,262.465576171875,68,0,23.0400009155273
1,0,0,0,203.489990234375,61,0,9.60000038146973
1,0,0,1,450,79,0,29.1959991455078
1,0,0,1,222.5,62,0,18.6599998474121
0,1,0,1,23.6967582702637,67,0,10.1499996185303
1,1,0,1,640.646728515625,68,0,41.4000015258789
0,0,1,1,150,90,NA,15.3000001907349
1,0,0,1,311.368011474609,71,0,21.6000003814697
1,0,0,1,101.531646728516,60,17.034351348877,25.5869998931885
1,0,1,1,0,70,NA,7.59999990463257
0,0,0,1,2308,84,55.8659210205078,66.75
